,Unnamed: 0,Unnamed: 0.1,id,conversation_id,created_at,date,timezone,place,tweet,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,text,labels
3866,3866,3866,1250851814204821504,1250851814204821504,1587061286000,2020-04-16 23:51:26,530,,"You relentlessly kept moving people across the country for last 167 years. Time for you to rest for a while. #lockdown #indianrailways 16th April - 1853
.
.
.
.
.
.
.
#ngtindia #natgeoyourshot #natgeotravelindiaâ¦  https://www.instagram.com/p/B_DTaAdgBwD/?igshid=1wooaxsv84mdpÂ â¦","['#lockdown', '#indianrailways', '#ngtindia', '#natgeoyourshot', '#natgeotravelindia']",[],814690241986469888,814690241986469888,trailsoftravel,Pratik Banerjee,4,23,https://twitter.com/trailsoftravel/status/1250851814204821504,False,2,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '814690241986469888', 'username': 'trailsoftravel'}]",,,,,,-1
3890,3890,3890,1250850440574431232,1250850440574431232,1587060959000,2020-04-16 23:45:59,530,,"Once you feel avoided by someone,
Never disturb them again...âð»â¤ï¸

                          - Gautam Buddha

#digitalhariom #digitalmarketer #Philosophy #podcast #MotivationalQuotes #attitude #selfrespect #lockdown #India #Delhi #avoidhaters #bepositive #believe #influencer","['#digitalhariom', '#digitalmarketer', '#philosophy', '#podcast', '#motivationalquotes', '#attitude', '#selfrespect', '#lockdown', '#india', '#delhi', '#avoidhaters', '#bepositive', '#believe', '#influencer']",[],1027086772457689088,1027086772457689088,digitalhariom01,Digital Hariom,4,23,https://twitter.com/digitalhariom01/status/1250850440574431232,False,1,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1027086772457689088', 'username': 'digitalhariom01'}]",,,,,,1
3996,3996,3996,1250845544206852096,1250845368956317696,1587059791000,2020-04-16 23:26:31,530,,"#IndiaUnitedAgainstCorona
The government and citizens took charge of the fight against COVID-19 right from the beginning to fight the pandemic.
via NaMo App",['#indiaunitedagainstcorona'],[],104092221,104092221,RUCHIR2511,RUCHIR SHAH ð®ð³,4,23,https://twitter.com/RUCHIR2511/status/1250845544206852096,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '104092221', 'username': 'RUCHIR2511'}]",,,,,,-1
3997,3997,3997,1250845513307394048,1250845368956317696,1587059784000,2020-04-16 23:26:24,530,,"#IndiaUnitedAgainstCorona
Social distancing, self-isolation, quarantine have separated people physically but uniquely, this has brought Indians even closer with a great appreciation for the ability to overcome this crisis. 
via NaMo App",['#indiaunitedagainstcorona'],[],104092221,104092221,RUCHIR2511,RUCHIR SHAH ð®ð³,4,23,https://twitter.com/RUCHIR2511/status/1250845513307394048,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '104092221', 'username': 'RUCHIR2511'}]",,,,,,1
4002,4002,4002,1250845441790406656,1250845368956317696,1587059767000,2020-04-16 23:26:07,530,,"#IndiaUnitedAgainstCorona
From the old to the young, Indiaâs corona warriors are united. Proactively everyone is following precautions and strengthening the fight against COVID-19. 
via NaMo App",['#indiaunitedagainstcorona'],[],104092221,104092221,RUCHIR2511,RUCHIR SHAH ð®ð³,4,23,https://twitter.com/RUCHIR2511/status/1250845441790406656,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '104092221', 'username': 'RUCHIR2511'}]",,,,,,1
4004,4004,4004,1250845404918214656,1250845368956317696,1587059758000,2020-04-16 23:25:58,530,,"#IndiaUnitedAgainstCorona
Facing COVID-19, several citizens across the nation spread hope along with distributing face masks and food to the needy. 
via NaMo App",['#indiaunitedagainstcorona'],[],104092221,104092221,RUCHIR2511,RUCHIR SHAH ð®ð³,4,23,https://twitter.com/RUCHIR2511/status/1250845404918214656,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '104092221', 'username': 'RUCHIR2511'}]",,,,,,1
4006,4006,4006,1250845322206605312,1250845322206605312,1587059739000,2020-04-16 23:25:39,530,,"#IndiaUnitedAgainstCorona
Response by States on COVID-19
 https://www.youtube.com/watch?v=xttyCf3b-5wÂ â¦
via NaMo App",['#indiaunitedagainstcorona'],[],104092221,104092221,RUCHIR2511,RUCHIR SHAH ð®ð³,4,23,https://twitter.com/RUCHIR2511/status/1250845322206605312,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '104092221', 'username': 'RUCHIR2511'}]",,,,,,-1
4007,4007,4007,1250845285045043200,1250845285045043200,1587059730000,2020-04-16 23:25:30,530,,"#IndiaUnitedAgainstCorona
Homemade masks-A weapon against COVID-19
via NaMo App  pic.twitter.com/zffOTlgpww",['#indiaunitedagainstcorona'],[],104092221,104092221,RUCHIR2511,RUCHIR SHAH ð®ð³,4,23,https://twitter.com/RUCHIR2511/status/1250845285045043200,False,2,0,1,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '104092221', 'username': 'RUCHIR2511'}]",,,,,,1
4058,4058,4058,1250843269010829312,1250843269010829312,1587059249000,2020-04-16 23:17:29,530,,": 1054 new cases today but 248 patients discharge, thats sign of going towards the right direction #Covid_19 #IndiaFightsCorona","['#covid_19', '#indiafightscorona']",[],28286611,28286611,Oye_its_Abbas,Abbas Khambati ð®ð³,4,23,https://twitter.com/Oye_its_Abbas/status/1250843269010829312,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '28286611', 'username': 'Oye_its_Abbas'}]",,,,,,0
4090,4090,4090,1250842023357083648,1250842023357083648,1587058952000,2020-04-16 23:12:32,530,,We feel proud that we have less numbers of #corona #patients in #India . Can @GOIindia @MoHFW_INDIA inform that how many test have been conducted?  @usa have taken test more than 5 lacs in #NewYork only @PTI_News @ANI @narendramodi @AmitShah is it actually proud? I dont feel.,"['#corona', '#patients', '#india', '#newyork']",[],3004696376,3004696376,djbossindia,Deepak Jain,4,23,https://twitter.com/djbossindia/status/1250842023357083648,False,0,1,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '3004696376', 'username': 'djbossindia'}, {'user_id': '2517338234', 'username': 'GOIindia'}, {'user_id': '2596143056', 'username': 'MoHFW_INDIA'}, {'user_id': '188021635', 'username': 'usa'}, {'user_id': '245687754', 'username': 'PTI_News'}, {'user_id': '355989081', 'username': 'ANI'}, {'user_id': '18839785', 'username': 'narendramodi'}, {'user_id': '1447949844', 'username': 'AmitShah'}]",,,,,,1
4095,4095,4095,1250841746059038720,1250841746059038720,1587058886000,2020-04-16 23:11:26,530,,"A glance is enough! ð

This is beautifully captured, looks like a painting! ð
#Quarantine #QuarantineThoughts #StayHome #StaySafe #BetterDaysAhead #Meghdhanush #MD #concert #RockMusic #rockband #fusionmusic #indianband #guitarist #vocalist #guitar #vocals pic.twitter.com/w8wPP7m6Ff","['#quarantine', '#quarantinethoughts', '#stayhome', '#staysafe', '#betterdaysahead', '#meghdhanush', '#md', '#concert', '#rockmusic', '#rockband', '#fusionmusic', '#indianband', '#guitarist', '#vocalist', '#guitar', '#vocals']",[],236748291,236748291,TheMeghdhanush,Meghdhanush,4,23,https://twitter.com/TheMeghdhanush/status/1250841746059038720,False,7,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '236748291', 'username': 'TheMeghdhanush'}]",,,,,,-1
4113,4113,4113,1250841028074115079,1250841028074115079,1587058715000,2020-04-16 23:08:35,530,,"Hello Friends
#RajGardenPlants #ROOKHRAJPAUDHSHALA
#memories #covid_19 #corona #IndiaFightsCorona #stayhome #staysafe #Shayari #love #ishc #pyar #poem #gazal #poetry #poet #shayar #write #writing #write #kavi #kavitaâ¦  https://www.instagram.com/p/B_DOgM5AxaB/?igshid=hh9jr58yjkm3Â â¦","['#rajgardenplants', '#rookhrajpaudhshala', '#memories', '#covid_19', '#corona', '#indiafightscorona', '#stayhome', '#staysafe', '#shayari', '#love', '#ishc', '#pyar', '#poem', '#gazal', '#poetry', '#poet', '#shayar', '#write', '#writing', '#write', '#kavi', '#kavita']",[],375747370,375747370,rajsol29,Raj Garden Plants,4,23,https://twitter.com/rajsol29/status/1250841028074115079,False,0,0,1,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '375747370', 'username': 'rajsol29'}]",,,,,,0
4114,4114,4114,1250840998189518850,1250840998189518850,1587058708000,2020-04-16 23:08:28,530,,"Corona Watch : Situation in India at 11:00 pm on April 16
#CoronaAlert #India #IndependentTracker #LucknowPost pic.twitter.com/WP19QdawBH","['#coronaalert', '#india', '#independenttracker', '#lucknowpost']",[],746747969890746369,746747969890746369,Lucknow_Post,Lucknow Post,4,23,https://twitter.com/Lucknow_Post/status/1250840998189518850,False,16,0,7,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '746747969890746369', 'username': 'Lucknow_Post'}]",,,,,,-1
4154,4154,4154,1250839595870085120,1250839595870085120,1587058373000,2020-04-16 23:02:53,530,,"MASK is better than VENTILATOR ð¤
HOME is better than ICU ð¤
PREVENTION is better than CURE ð¤
It's not CURFEW it's  CARE FðR YOU #redfm #rjdada #djdada #corona #virus #covid19 #india #lockdown #instadaily #instagoodâ¦  https://www.instagram.com/p/B_DN2cTF7A6/?igshid=k6k4uojdt8vxÂ â¦","['#redfm', '#rjdada', '#djdada', '#corona', '#virus', '#covid19', '#india', '#lockdown', '#instadaily', '#instagood']",[],59766972,59766972,RjDadaRedFM,Rj Dada,4,23,https://twitter.com/RjDadaRedFM/status/1250839595870085120,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '59766972', 'username': 'RjDadaRedFM'}]",,,,,,1
4159,4159,4159,1250839427267457026,1250839427267457026,1587058333000,2020-04-16 23:02:13,530,,"The Best Defender .Arjuna Awardee
Tell name in comment ?

Follow @sbskhisarÂ  @viku___k for more updates 
_
_
_ #vivoprokabaddi #lepanga #IsseToughKuchNahi #indiankabaddi #stayhome #staysafe #starsports #corona #lockdown #hisar #haryanakabaddi @manjeetchhillar #indianrailways pic.twitter.com/stDuoNoF1Q","['#vivoprokabaddi', '#lepanga', '#issetoughkuchnahi', '#indiankabaddi', '#stayhome', '#staysafe', '#starsports', '#corona', '#lockdown', '#hisar', '#haryanakabaddi', '#indianrailways']",[],1249251343165865984,1249251343165865984,sbskhisar,Saheed Bhagat Singh Kabaddi Academy Hisar,4,23,https://twitter.com/sbskhisar/status/1250839427267457026,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1249251343165865984', 'username': 'sbskhisar'}, {'user_id': '1078767505', 'username': 'Manjeetchhillar'}]",,,,,,-1
4161,4161,4161,1250839329594720256,1250839329594720256,1587058310000,2020-04-16 23:01:50,530,,"To save #India from #Congress
& #Covid_19 , Lockdown is the primary & most essential solution and PM @narendramodi ji has done one successfully & doing another one successfully.

Bdw @RahulGandhi your guest appearance was a great fun during #lockdown","['#india', '#congress', '#covid_19', '#lockdown']",[],1593333889,1593333889,RangamT,Rangam Trivedi,4,23,https://twitter.com/RangamT/status/1250839329594720256,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1593333889', 'username': 'RangamT'}, {'user_id': '18839785', 'username': 'narendramodi'}, {'user_id': '3171712086', 'username': 'RahulGandhi'}]",,,,,,-1
4176,4176,4176,1250838918922002432,1250838918922002432,1587058212000,2020-04-16 23:00:12,530,,"ð®ð³INDIAð®ð³.........
Will Win The #Battel #Corona
#Corona But #Indian Say Isse #Daro nA pic.twitter.com/EVNaCAXZyv","['#battel', '#corona', '#corona', '#indian', '#daro']",[],1247867373664624640,1247867373664624640,Dev0781025269,Dev_07,4,23,https://twitter.com/Dev0781025269/status/1250838918922002432,False,1,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1247867373664624640', 'username': 'Dev0781025269'}]",,,,,,0
4183,4183,4183,1250838777804623873,1250838777804623873,1587058178000,2020-04-16 22:59:38,530,,"Hello Friends
#RajGardenPlants #ROOKHRAJPAUDHSHALA
#memories #covid_19 #corona #IndiaFightsCorona #stayhome #staysafe #Shayari #love #ishc #pyar #poem #gazal #poetry #poet #shayar #write #writing @ Raj Garden Plants  https://www.instagram.com/p/B_DNRDMABy-/?igshid=1dmmpb1qdbaj3Â â¦","['#rajgardenplants', '#rookhrajpaudhshala', '#memories', '#covid_19', '#corona', '#indiafightscorona', '#stayhome', '#staysafe', '#shayari', '#love', '#ishc', '#pyar', '#poem', '#gazal', '#poetry', '#poet', '#shayar', '#write', '#writing']",[],375747370,375747370,rajsol29,Raj Garden Plants,4,22,https://twitter.com/rajsol29/status/1250838777804623873,False,0,0,1,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '375747370', 'username': 'rajsol29'}]",,,,,,0
4203,4203,4203,1250837885093203969,1250837885093203969,1587057965000,2020-04-16 22:56:05,530,,"#IndiaUnitedAgainstCorona
Response by States on COVID-19
 https://www.youtube.com/watch?v=xttyCf3b-5wÂ â¦
via NaMo App",['#indiaunitedagainstcorona'],[],2920793186,2920793186,chandan07111967,Chandan Kumar,4,22,https://twitter.com/chandan07111967/status/1250837885093203969,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '2920793186', 'username': 'chandan07111967'}]",,,,,,-1
4208,4208,4208,1250837813991374848,1250837813991374848,1587057948000,2020-04-16 22:55:48,530,,"#IndiaUnitedAgainstCorona
Homemade masks-A weapon against COVID-19
via NaMo App  pic.twitter.com/h6DeRmg2KA",['#indiaunitedagainstcorona'],[],2920793186,2920793186,chandan07111967,Chandan Kumar,4,22,https://twitter.com/chandan07111967/status/1250837813991374848,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '2920793186', 'username': 'chandan07111967'}]",,,,,,1
4211,4211,4211,1250837758823723010,1250837758823723010,1587057935000,2020-04-16 22:55:35,530,,"Friends please download this app in your mobile it will save you from Corona Virus Infections 
#IndiaUnitedAgainstCorona
Containing the spread with Aarogya Setu
via NaMo App pic.twitter.com/hQ4PD7auuL",['#indiaunitedagainstcorona'],[],2920793186,2920793186,chandan07111967,Chandan Kumar,4,22,https://twitter.com/chandan07111967/status/1250837758823723010,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '2920793186', 'username': 'chandan07111967'}]",,,,,,0
4213,4213,4213,1250837749935951872,1250837749935951872,1587057933000,2020-04-16 22:55:33,530,,"#IndiaFightsCorona
To mitigate hardship to the public, select activities have been permitted by the Govt for the second phase of the lockdown.
via NaMo App",['#indiafightscorona'],[],870554714970214401,870554714970214401,Ashok7610,Adv.Ashok prajapatið®ð³,4,22,https://twitter.com/Ashok7610/status/1250837749935951872,False,2,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '870554714970214401', 'username': 'Ashok7610'}]",,,,,,-1
4219,4219,4219,1250837591974244352,1250832281112993792,1587057896000,2020-04-16 22:54:56,530,,"Great work 
Looking Awesome
Keep going
#BeActive
#à¤à¤°à¤®à¥à¤à¤°à¤¹à¥à¤à¤¸à¥à¤µà¤¸à¥à¤¥à¤°à¤¹à¥à¤
#Covid_19
#IndiaFightsCoronavirus
@narendramodi @PMOIndia","['#beactive', '#à¤à¤°à¤®à¥à¤à¤°à¤¹à¥à¤à¤¸à¥à¤µà¤¸à¥à¤¥à¤°à¤¹à¥à¤', '#covid_19', '#indiafightscoronavirus']",[],2330614106,2330614106,____ankit____,Ankit Pandey,4,22,https://twitter.com/____ankit____/status/1250837591974244352,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '2330614106', 'username': '____ankit____'}, {'user_id': '18839785', 'username': 'narendramodi'}, {'user_id': '471741741', 'username': 'PMOIndia'}]",,,,,,0
4292,4292,4292,1251213520793976839,1251213520793976839,1587147524000,2020-04-17 23:48:44,530,,"#IndiaFightsCorona:

Information for General Public on the availability and use of necessary medicines for #Coronavirus Disease in India. Do not consume any medicine without prescription. 

#CoronaOutbreak #SwasthaBharat #HealthForAll #Lockdown2 #Covid_19 #COVID19 pic.twitter.com/JKcTlZbL6U","['#indiafightscorona', '#coronavirus', '#coronaoutbreak', '#swasthabharat', '#healthforall', '#lockdown2', '#covid_19', '#covid19']",[],1091738712554250240,1091738712554250240,qohindustan,Queen Of Hindustan,5,23,https://twitter.com/qohindustan/status/1251213520793976839,False,0,1,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1091738712554250240', 'username': 'qohindustan'}]",,,,,,-1
4331,4331,4331,1251211642836267008,1251211642836267008,1587147076000,2020-04-17 23:41:16,530,,"#China is a pathetic country. Poor quality products even in times of crisis.

#BanChina
#ChinaLiedPeopleDied
#ChinaLiedAndPeopleDied
#ChinaMustExplain
#IndiaFightsCorona
#COVID19Pandemic
#PPE
#India
#BoycottChineseProducts https://twitter.com/ndtv/status/1251202010810134532Â â¦","['#china', '#banchina', '#chinaliedpeopledied', '#chinaliedandpeopledied', '#chinamustexplain', '#indiafightscorona', '#covid19pandemic', '#ppe', '#india', '#boycottchineseproducts']",[],1148448669588307968,1148448669588307968,IamShoumikDas,Shoumik Das,5,23,https://twitter.com/IamShoumikDas/status/1251211642836267008,False,0,0,1,https://twitter.com/ndtv/status/1251202010810134532,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1148448669588307968', 'username': 'IamShoumikDas'}]",,,,,,-1
4344,4344,4344,1251210959273684993,1251210959273684993,1587146913000,2020-04-17 23:38:33,530,,"Indian Corona Rap on Youtube | Must Watch

Copy Paste Link:
 https://youtu.be/06vk6IhcilgÂ 
#LockdownExtended #music #Corona #Rap #CoronavirusOutbreakindia #QuarantineAndChill #np #IndiaFightsCorona #lockdown #fightagainstcorona #FourMoreShotsPlease #AsimRapper #HimachalPradesh pic.twitter.com/AkfdICK0Xi","['#lockdownextended', '#music', '#corona', '#rap', '#coronavirusoutbreakindia', '#quarantineandchill', '#np', '#indiafightscorona', '#lockdown', '#fightagainstcorona', '#fourmoreshotsplease', '#asimrapper', '#himachalpradesh']",[],1224962964609888256,1224962964609888256,YudiGoyaal,Yudi Goyaal,5,23,https://twitter.com/YudiGoyaal/status/1251210959273684993,False,0,1,2,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1224962964609888256', 'username': 'YudiGoyaal'}]",,,,,,1
4396,4396,4396,1251208382742007808,1251208382742007808,1587146299000,2020-04-17 23:28:19,530,,"#IndiaPost making #DBT payments to beneficiries at Kashi Ram Colony, #Sitapur through #AEPS by Micro ATM of #IndiaPostPaymentsBank. 

#IndiaFightsCorona #PostalProud
#Essentialservice #lockdown #IPPB
#PpstOffice #à¤¡à¤¾à¤à¤à¤° #PostalService #Coronafighters #SocialDistancing pic.twitter.com/6EsKrzvwaM","['#indiapost', '#dbt', '#sitapur', '#aeps', '#indiapostpaymentsbank', '#indiafightscorona', '#postalproud', '#essentialservice', '#lockdown', '#ippb', '#ppstoffice', '#à¤¡à¤¾à¤à¤à¤°', '#postalservice', '#coronafighters', '#socialdistancing']",[],63241691,63241691,kkyadava,Krishna Kumar Yadav,5,23,https://twitter.com/kkyadava/status/1251208382742007808,False,11,1,1,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '63241691', 'username': 'kkyadava'}]",,,,,,1
4447,4447,4447,1251206855587532801,1251206855587532801,1587145935000,2020-04-17 23:22:15,530,,"Dil Se Thank You . . .!
For doctors, nurses, paramedic forces, govt employs, police, military and cleaners they all fights against cororna virus for our nation
They are stay outside for us
.
Stay Home Stay Safe
Jai Hind
.
#lockdown #StayHome #IndiaFightsCorona #DilSeThankYou pic.twitter.com/ZBI3pNo5Tc","['#lockdown', '#stayhome', '#indiafightscorona', '#dilsethankyou']",[],2266206908,2266206908,v_yogindra,Yogindra Vaidya ð®ð³ð,5,23,https://twitter.com/v_yogindra/status/1251206855587532801,False,0,1,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '2266206908', 'username': 'v_yogindra'}]",,,,,,1
4521,4521,4521,1251203677517254657,1251203677517254657,1587145177000,2020-04-17 23:09:37,530,,"Delivery of cold chain #medicines to the Pharma companies & Medical stores in #Ayodhya by #IndiaPost.

#PostOffice #essentialservices
#Coronafighters #lockdown #IndiaFightsCorona #covidindia
#IndiaFightsCOVID19 #à¤¡à¤¾à¤à¤à¤°
#UttarPradesh #PostalProud pic.twitter.com/OM26dSkCCZ","['#medicines', '#ayodhya', '#indiapost', '#postoffice', '#essentialservices', '#coronafighters', '#lockdown', '#indiafightscorona', '#covidindia', '#indiafightscovid19', '#à¤¡à¤¾à¤à¤à¤°', '#uttarpradesh', '#postalproud']",[],63241691,63241691,kkyadava,Krishna Kumar Yadav,5,23,https://twitter.com/kkyadava/status/1251203677517254657,False,14,1,4,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '63241691', 'username': 'kkyadava'}]",,,,,,1
4541,4541,4541,1251202576667643904,1251202576667643904,1587144915000,2020-04-17 23:05:15,530,,"#IndiaUnitedAgainstCorona
Indians are finding different aspects of combating COVID-19. As a token of gratitude, senior citizens and pensioners are contributing to making masks at homes.
via NaMo App",['#indiaunitedagainstcorona'],[],874174526837460992,874174526837460992,Sushil07392051,Sushil,5,23,https://twitter.com/Sushil07392051/status/1251202576667643904,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '874174526837460992', 'username': 'Sushil07392051'}]",,,,,,1
4542,4542,4542,1251202528420790281,1251202528420790281,1587144903000,2020-04-17 23:05:03,530,,"#IndiaUnitedAgainstCorona
India witnesses coordinated response from states to battle COVID. Innovative measures like helium balloons to transmit information in Vadodra, COVID-19 war room in Bengaluru to tackle COVID-19 are being undertaken. 
via NaMo App",['#indiaunitedagainstcorona'],[],874174526837460992,874174526837460992,Sushil07392051,Sushil,5,23,https://twitter.com/Sushil07392051/status/1251202528420790281,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '874174526837460992', 'username': 'Sushil07392051'}]",,,,,,-1
4543,4543,4543,1251202465858543617,1251202465858543617,1587144888000,2020-04-17 23:04:48,530,,"#IndiaUnitedAgainstCorona
As an attempt to mitigate COVID-19, citizens are adhering to maintaining social distancing. Several people are staying indoors and practicing Yoga and other immunity building activities aiding to combat COVID-19.
via NaMo App",['#indiaunitedagainstcorona'],[],874174526837460992,874174526837460992,Sushil07392051,Sushil,5,23,https://twitter.com/Sushil07392051/status/1251202465858543617,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '874174526837460992', 'username': 'Sushil07392051'}]",,,,,,1
4550,4550,4550,1251201909849034753,1251201909849034753,1587144756000,2020-04-17 23:02:36,530,,"#IndiaUnitedAgainstCorona
Innovative methods to combat COVID-19  pic.twitter.com/6f3e4yF4L3",['#indiaunitedagainstcorona'],[],941013921443364864,941013921443364864,GowdaManjula82,@manjula Gowda*ð®ð³ð®ð³,5,23,https://twitter.com/GowdaManjula82/status/1251201909849034753,False,3,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '941013921443364864', 'username': 'GowdaManjula82'}]",,,,,,0
4553,4553,4553,1251201789992583169,1251201789992583169,1587144727000,2020-04-17 23:02:07,530,,"Guess what! Now @IndiaToday features ""Reading #Plagued"" as their 2nd best thing to do during this lockdown.

#ReadMoreSaveLives #books #publishing #ebooks #IndiaFightsCoronavirus https://www.indiatoday.in/education-today/featurephilia/story/from-diy-hacks-to-reading-5-ways-parents-can-keep-kids-engaged-during-coronavirus-lockdown-1667812-2020-04-17Â â¦","['#plagued', '#readmoresavelives', '#books', '#publishing', '#ebooks', '#indiafightscoronavirus']",[],61533358,61533358,AniArun89,"Read More, Save Lives",5,23,https://twitter.com/AniArun89/status/1251201789992583169,False,2,0,1,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '61533358', 'username': 'AniArun89'}, {'user_id': '19897138', 'username': 'IndiaToday'}]",,,,,,0
4555,4555,4555,1251201706261655562,1251201706261655562,1587144707000,2020-04-17 23:01:47,530,,"#IndiaUnitedAgainstCorona
Staying informed on COVID-19  pic.twitter.com/ZUSnVJoHE4",['#indiaunitedagainstcorona'],[],941013921443364864,941013921443364864,GowdaManjula82,@manjula Gowda*ð®ð³ð®ð³,5,23,https://twitter.com/GowdaManjula82/status/1251201706261655562,False,3,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '941013921443364864', 'username': 'GowdaManjula82'}]",,,,,,-1
