,Unnamed: 0,Unnamed: 0.1,id,conversation_id,created_at,date,timezone,place,text,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,tweet,labels
5990,5990,5990,1.26172e+18,1.26172e+18,1589650000000.0,16-05-2020 23:47,530,,"#FightAgainstCorona
Lockdown should not be lifted as of now corona Case are increasing exponentially in some states of india like #delhi #Maharashtra #Gujarat
And India is having limited resources to fight against corona. 
@ArvindKejriwal @narendramodi @AmitShah @PMOIndia","['#fightagainstcorona', '#delhi', '#maharashtra', '#gujarat']",[],1.14089e+18,1.14089e+18,DrUmeshDelhi,Dr Umesh Meena,6,23,https://twitter.com/DrUmeshDelhi/status/1261722529238077442,False,2,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1140885050034200577', 'username': 'DrUmeshDelhi'}, {'user_id': '405427035', 'username': 'ArvindKejriwal'}, {'user_id': '18839785', 'username': 'narendramodi'}, {'user_id': '1447949844', 'username': 'AmitShah'}, {'user_id': '471741741', 'username': 'PMOIndia'}]",,,,,fightagainstcorona   lockdown   lift   corona   case   increas   exponenti   state   india   like   delhi   maharashtra   gujarat   india   limit   resourc   fight   corona  ,-1
6503,6503,6503,1.26169e+18,1.26169e+18,1589650000000.0,16-05-2020 21:42,530,,"#Delhi 11district become a red zone Delhi govt also hidding death toll in Delhi. 
Delhi govt failed to stop #Covid_19 cases in Delhi #à¤¦à¤¿à¤²à¥à¤²à¥_à¤¹à¥à¤_à¤à¥à¤¸à¤ªà¥à¤ à¤¿à¤¯à¥à¤_à¤à¥ pic.twitter.com/LCOcjUbd72","['#delhi', '#covid_19', '#à¤¦à¤¿à¤²à¥à¤²à¥_à¤¹à¥à¤_à¤à¥à¤¸à¤ªà¥à¤ à¤¿à¤¯à¥à¤_à¤à¥']",[],9.54711e+17,9.54711e+17,vishalsingh_IND,Vishal Singh,6,21,https://twitter.com/vishalsingh_IND/status/1261691018338095106,False,2,0,1,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '954710848311738369', 'username': 'vishalsingh_IND'}]",,,,,delhi   district   becom   red   zone   delhi   govt   also   hid   death   toll   delhi   delhi   govt   fail   stop   covid   case   delhi  ,1
13,13,13,1.25738e+18,1.25738e+18,1588620000000.0,04-05-2020 23:57,530,,"#Airtel the worst #fucking network of all time. #assholes why you take money when you can't provide services. #boycottairtel #airtelxstream #Airtel @nammacitizen 
Literally 1st thing I'll do after lockdown is leave this #shit network and ask everyone to leave and migrate to #Jio","['#airtel', '#fucking', '#assholes', '#boycottairtel', '#airtelxstream', '#airtel', '#shit', '#jio']",[],1307784374.0,1307784374.0,GSnehanshu,Snehanshu Gupta,1,23,https://twitter.com/GSnehanshu/status/1257376423851024384,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1307784374', 'username': 'GSnehanshu'}, {'user_id': '786522754019266562', 'username': 'nammacitizen'}]",,,,,airtel   worst   fuck   network   time   asshol   take   money   provid   servic   boycottairtel   airtelxstream   airtel   liter   st   thing   lockdown   leav   shit   network   ask   everyon   leav   migrat   jio  ,-1
3053,3053,3053,1.25953e+18,1.25953e+18,1589130000000.0,10-05-2020 22:51,530,,"Fucked Up With - ""Daily Jeevan Ke CHUTIYAPE""
.
.
@mittalranveer
.
.
.
#90s #instagram #chuva #coronamemes #fucked #fuckedupmemes #fucklove #gainwithmchina #lockdown #look #love #meme #memes #neon #sad #sigodevoltaâ¦  https://www.instagram.com/p/CAA_o8AFDvu/?igshid=mwfqeql7wzucÂ â¦","['#90s', '#instagram', '#chuva', '#coronamemes', '#fucked', '#fuckedupmemes', '#fucklove', '#gainwithmchina', '#lockdown', '#look', '#love', '#meme', '#memes', '#neon', '#sad', '#sigodevolta']",[],9.37551e+17,9.37551e+17,mittalranveer,Harsh Mittalâ¢ | Think With Mittal,7,22,https://twitter.com/mittalranveer/status/1259534070633189376,False,1,0,1,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '937551049853845505', 'username': 'mittalranveer'}]",,,,,fuck   daili   jeevan   ke   chutiyap   instagram   chuva   coronamem   fuck   fuckedupmem   fucklov   gainwithmchina   lockdown   look   love   meme   meme   neon   sad   sigodevolta  ,-1
80,80,80,1.25737e+18,1.25737e+18,1588620000000.0,04-05-2020 23:43,530,,"So did you find any difference between #TablighiJamaat incident and reopening of #WineShop ? 
#MORONS #coronavirus #COVID19","['#tablighijamaat', '#wineshop', '#morons', '#coronavirus', '#covid19']",[],251984205.0,251984205.0,beard_beers,Smitesh Kambli,1,23,https://twitter.com/beard_beers/status/1257372735652745218,False,2,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '251984205', 'username': 'beard_beers'}]",,,,,find   differ   tablighijamaat   incid   reopen   wineshop   moron   coronaviru   covid  ,-1
2999,2999,2999,1.25954e+18,1.25948e+18,1589130000000.0,10-05-2020 23:03,530,,"True to speak PM @narendramodi and his @PMOIndia are failed in the management for controlling and combating #coronavirus including Package declaration,  #lockdown, #Lockdownextention, transparency of #PMCaresFund, #MigrantLabourers, #TablighiJamaat and many more. @rupasubramanya","['#coronavirus', '#lockdown', '#lockdownextention', '#pmcaresfund', '#migrantlabourers', '#tablighijamaat']",[],1.03113e+18,1.03113e+18,IamBCdas,BC Das,7,23,https://twitter.com/IamBCdas/status/1259537091270266880,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1031125283666055168', 'username': 'IamBCdas'}, {'user_id': '151432737', 'username': 'rupasubramanya'}, {'user_id': '18839785', 'username': 'narendramodi'}, {'user_id': '471741741', 'username': 'PMOIndia'}]",,,,,true   speak   pm   fail   manag   control   combat   coronaviru   includ   packag   declar   lockdown   lockdownextent   transpar   pmcaresfund   migrantlabour   tablighijamaat   mani  ,-1
6273,6273,6273,1.26171e+18,1.2617e+18,1589650000000.0,16-05-2020 22:39,530,,Yes This Country is for #TablighiJamaat to spread #coronavirus,"['#tablighijamaat', '#coronavirus']",[],213620662.0,213620662.0,sagar_gavali,Sagar,6,22,https://twitter.com/sagar_gavali/status/1261705440045531142,False,1,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '213620662', 'username': 'sagar_gavali'}, {'user_id': '1546101560', 'username': 'ReallySwara'}]",,,,,ye   countri   tablighijamaat   spread   coronaviru  ,-1
80,80,80,1.25737e+18,1.25737e+18,1588620000000.0,04-05-2020 23:43,530,,"So did you find any difference between #TablighiJamaat incident and reopening of #WineShop ? 
#MORONS #coronavirus #COVID19","['#tablighijamaat', '#wineshop', '#morons', '#coronavirus', '#covid19']",[],251984205.0,251984205.0,beard_beers,Smitesh Kambli,1,23,https://twitter.com/beard_beers/status/1257372735652745218,False,2,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '251984205', 'username': 'beard_beers'}]",,,,,find   differ   tablighijamaat   incid   reopen   wineshop   moron   coronaviru   covid  ,-1
2999,2999,2999,1.25954e+18,1.25948e+18,1589130000000.0,10-05-2020 23:03,530,,"True to speak PM @narendramodi and his @PMOIndia are failed in the management for controlling and combating #coronavirus including Package declaration,  #lockdown, #Lockdownextention, transparency of #PMCaresFund, #MigrantLabourers, #TablighiJamaat and many more. @rupasubramanya","['#coronavirus', '#lockdown', '#lockdownextention', '#pmcaresfund', '#migrantlabourers', '#tablighijamaat']",[],1.03113e+18,1.03113e+18,IamBCdas,BC Das,7,23,https://twitter.com/IamBCdas/status/1259537091270266880,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1031125283666055168', 'username': 'IamBCdas'}, {'user_id': '151432737', 'username': 'rupasubramanya'}, {'user_id': '18839785', 'username': 'narendramodi'}, {'user_id': '471741741', 'username': 'PMOIndia'}]",,,,,true   speak   pm   fail   manag   control   combat   coronaviru   includ   packag   declar   lockdown   lockdownextent   transpar   pmcaresfund   migrantlabour   tablighijamaat   mani  ,-1
6273,6273,6273,1.26171e+18,1.2617e+18,1589650000000.0,16-05-2020 22:39,530,,Yes This Country is for #TablighiJamaat to spread #coronavirus,"['#tablighijamaat', '#coronavirus']",[],213620662.0,213620662.0,sagar_gavali,Sagar,6,22,https://twitter.com/sagar_gavali/status/1261705440045531142,False,1,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '213620662', 'username': 'sagar_gavali'}, {'user_id': '1546101560', 'username': 'ReallySwara'}]",,,,,ye   countri   tablighijamaat   spread   coronaviru  ,-1
220,220,220,1.25737e+18,1.25737e+18,1588610000000.0,04-05-2020 23:21,530,,"May ALLAH pak help us to get rid from  corona virus diseases... Soon we will be out of this crisis...  InshaALLAH
#uc17 #gujranwala #crtf #Pakistan
@DCGRW @Junaid_Ahmad82 @SherdillMalik pic.twitter.com/pnvIyttOLb","['#uc17', '#gujranwala', '#crtf', '#pakistan']",[],1267399304.0,1267399304.0,royal_usman,Muhammad Usman Malik,1,23,https://twitter.com/royal_usman/status/1257367288015138824,False,43,10,27,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1267399304', 'username': 'royal_usman'}, {'user_id': '1091243947349983233', 'username': 'DCGRW'}, {'user_id': '1925022980', 'username': 'Junaid_Ahmad82'}, {'user_id': '148806204', 'username': 'SherdillMalik'}]",,,,,may   allah   pak   help   u   get   rid   corona   viru   diseas   soon   crisi   inshaallah   uc   gujranwala   crtf   pakistan  ,-1
645,645,645,1.25773e+18,1.25773e+18,1588700000000.0,05-05-2020 23:13,530,,"Live Tafseer by Rahimia Institute of Quranic science 

#Pakistan
#lockdown
#Muslims
#Quran #Pakistan #IndianMuslims
#Ertugrul https://youtu.be/3iH9rIuzGCIÂ ","['#pakistan', '#lockdown', '#muslims', '#quran', '#pakistan', '#indianmuslims', '#ertugrul']",[],8.13349e+17,8.13349e+17,basitakhter786,Basit Akhter,2,23,https://twitter.com/basitakhter786/status/1257727559304990726,False,2,0,3,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '813349422067306497', 'username': 'basitakhter786'}]",,,,,live   tafseer   rahimia   institut   quran   scienc   pakistan   lockdown   muslim   quran   pakistan   indianmuslim   ertugrul  ,-1
1798,1798,1798,1.25882e+18,1.25882e+18,1588960000000.0,08-05-2020 23:46,530,,"Great news !
YouTube has announced the grant of 50 Million US Dollars  for Pakistan COVID Relief fund

Such a wonderful gesture from YouTube inc. 

#YouTube #Pakistan #lockdown #Covid_19","['#youtube', '#pakistan', '#lockdown', '#covid_19']",[],1.24682e+18,1.24682e+18,SarmadA23675830,Earthexplorer ! âï¸,5,23,https://twitter.com/SarmadA23675830/status/1258823171865788416,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1246824265195937793', 'username': 'SarmadA23675830'}]",,,,,great   news   youtub   announc   grant   million   u   dollar   pakistan   covid   relief   fund   wonder   gestur   youtub   inc   youtub   pakistan   lockdown   covid  ,-1
1857,1857,1857,1.25882e+18,1.25875e+18,1588960000000.0,08-05-2020 23:32,530,,"Weldon @Rahnuma_FPAP. This organization,in collaboration with @UNFPAPakistan, is striving to give new life to FP, RHS in #Pakistan during the pandemic of #Covid_19. Though challenge is big but it will be defeated through our resolve to fight back.
#HandWash_UseMask_SocialDistance","['#pakistan', '#covid_19', '#handwash_usemask_socialdistance']",[],434235433.0,434235433.0,rajarazaq,Raja Muhammad Razzaq,5,23,https://twitter.com/rajarazaq/status/1258819611316887555,False,3,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '434235433', 'username': 'rajarazaq'}, {'user_id': '2339733895', 'username': 'Rahnuma_FPAP'}, {'user_id': '1009022064202743809', 'username': 'UNFPAPakistan'}]",,,,,weldon   organ   collabor   strive   give   new   life   fp   rh   pakistan   pandem   covid   though   challeng   big   defeat   resolv   fight   back   handwash   usemask   socialdist  ,1
1863,1863,1863,1.25882e+18,1.25882e+18,1588960000000.0,08-05-2020 23:31,530,,"#Zakat
How about Middle East @LadyVelvet_HFQ ?

In #Pakistan, zakat is immediately deducted from bank accounts, with little transparency.

Zakat, like any religious alms, should be a personal decision, No ?
#Ramdan_Kareem
#Covid_19
 https://www.dawn.com/news/1555464Â   https://www.dawn.com/news/amp/1555464?__twitter_impression=trueÂ â¦","['#zakat', '#pakistan', '#ramdan_kareem', '#covid_19']",[],1864463328.0,1864463328.0,Naveen_Kr_Shahi,Naveen Shahi,5,23,https://twitter.com/Naveen_Kr_Shahi/status/1258819289450242055,False,35,1,35,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1864463328', 'username': 'Naveen_Kr_Shahi'}, {'user_id': '448259967', 'username': 'LadyVelvet_HFQ'}]",,,,,zakat   middl   east   pakistan   zakat   immedi   deduct   bank   account   littl   transpar   zakat   like   religi   alm   person   decis   ramdan   kareem   covid  ,0
2010,2010,2010,1.25881e+18,1.25881e+18,1588960000000.0,08-05-2020 22:57,530,,#EhsaasByPMIK and under his leadership #Pakistan is transforming witnessed around the globe. From actively participating in medical research to find cure for Covid-19 to starting manufacturing healthcare equipments locally  pic.twitter.com/jCCO4TTtKk,"['#ehsaasbypmik', '#pakistan']",[],15022886.0,15022886.0,Atta_ur_rahman,Atta Ur Rahman,5,22,https://twitter.com/Atta_ur_rahman/status/1258810749885038592,False,2,0,1,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '15022886', 'username': 'Atta_ur_rahman'}]",,,,,ehsaasbypmik   leadership   pakistan   transform   wit   around   globe   activ   particip   medic   research   find   cure   covid   start   manufactur   healthcar   equip   local  ,-1
2178,2178,2178,1.2588e+18,1.2588e+18,1588960000000.0,08-05-2020 22:21,530,,"Two authentic sources of #CoronaUpdate in #Pakistan and #KhyberPakhtunkhwa are showing different figures of total cases and deaths at the same time. Can't both be on same page and realse update at one particular time to remove the confusion.
#coronavirusinpakistan
#Covid_19  https://twitter.com/HealthKPGovt/status/1258731041092775938Â â¦ pic.twitter.com/yjDMqK0vO0","['#coronaupdate', '#pakistan', '#khyberpakhtunkhwa', '#coronavirusinpakistan', '#covid_19']",[],141224627.0,141224627.0,lachvi,Akhtar Sherin,5,22,https://twitter.com/lachvi/status/1258801763332825089,False,2,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '141224627', 'username': 'lachvi'}]",,,,,two   authent   sourc   coronaupd   pakistan   khyberpakhtunkhwa   show   differ   figur   total   case   death   time   page   reals   updat   one   particular   time   remov   confus   coronavirusinpakistan   covid  ,0
2204,2204,2204,1.2588e+18,1.2588e+18,1588960000000.0,08-05-2020 22:17,530,,The most affected person by #Covid_19 #Pakistan pic.twitter.com/IIyKnnAE7I,"['#covid_19', '#pakistan']",[],1.24415e+18,1.24415e+18,oralybot,Oral B,5,22,https://twitter.com/oralybot/status/1258800746394509314,False,4,0,1,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1244148585127698432', 'username': 'oralybot'}]",,,,,affect   person   covid   pakistan  ,-1
2347,2347,2347,1.25919e+18,1.25916e+18,1589050000000.0,09-05-2020 23:47,530,,"It happens. You must have read about ""sasti sharaab"" ð
#coronavirus #politics #Pakistan","['#coronavirus', '#politics', '#pakistan']",[],1319800866.0,1319800866.0,HMAKhuwaja,Hussain Maqbool Ahmed,6,23,https://twitter.com/HMAKhuwaja/status/1259185866666278914,False,1,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1319800866', 'username': 'HMAKhuwaja'}, {'user_id': '126592284', 'username': 'hyzaidi'}]",,,,,happen   must   read   sasti   sharaab   coronaviru   polit   pakistan  ,0
2800,2800,2800,1.25955e+18,1.25955e+18,1589130000000.0,10-05-2020 23:46,530,,"Least we can do is to Follow SOPs and Stay Safe ð
#COVID2019 #COVID19 #Pakistan #COVIDã¼19 #COVID #lockdown #coronavirus #CoronaVirusUpdate #CoronaVirusPakistan #ÙÙØ±ÙÙØ§ #Ø±ÙØ¶Ø§Ù_ÙØ¨Ø§Ø±Ù #StayHome #stayhomo #WashYourHands #WearMasks #TogetherAgainstCorona #DawnNews #UpdateBlog pic.twitter.com/73q7rzGwi3","['#covid2019', '#covid19', '#pakistan', '#covidã¼19', '#covid', '#lockdown', '#coronavirus', '#coronavirusupdate', '#coronaviruspakistan', '#ÙÙØ±ÙÙØ§', '#Ø±ÙØ¶Ø§Ù_ÙØ¨Ø§Ø±Ù', '#stayhome', '#stayhomo', '#washyourhands', '#wearmasks', '#togetheragainstcorona', '#dawnnews', '#updateblog']",[],1.2428e+18,1.2428e+18,anagottashare,Ana Gotta Share,7,23,https://twitter.com/anagottashare/status/1259548000667435009,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1242802729434701826', 'username': 'anagottashare'}]",,,,,least   follow   sop   stay   safe   covid   covid   pakistan   covid   covid   lockdown   coronaviru   coronavirusupd   coronaviruspakistan   stayhom   stayhomo   washyourhand   wearmask   togetheragainstcorona   dawnnew   updateblog  ,-1
3216,3216,3216,1.25952e+18,1.25952e+18,1589130000000.0,10-05-2020 22:13,530,,"@amnesty @amnestyusa @UNHumanRights @ANI @BBCWorld @cnni Hire a translator and please help this family . Please.

#Pakistan #coronavirus #COVID19 #COVIDIOTS #motherday2020 https://twitter.com/voice_minority/status/1259396523701555201Â â¦","['#pakistan', '#coronavirus', '#covid19', '#covidiots', '#motherday2020']",[],308393945.0,308393945.0,singh_rupendra,rupendra singh,7,22,https://twitter.com/singh_rupendra/status/1259524464183664640,False,0,0,0,https://twitter.com/voice_minority/status/1259396523701555201,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '308393945', 'username': 'singh_rupendra'}, {'user_id': '18213483', 'username': 'amnesty'}, {'user_id': '16153562', 'username': 'amnestyusa'}, {'user_id': '69231187', 'username': 'UNHumanRights'}, {'user_id': '355989081', 'username': 'ANI'}, {'user_id': '742143', 'username': 'BBCWorld'}, {'user_id': '2097571', 'username': 'cnni'}]",,,,,hire   translat   pleas   help   famili   pleas   pakistan   coronaviru   covid   covidiot   motherday  ,-1
3374,3374,3374,1.25991e+18,1.25991e+18,1589220000000.0,11-05-2020 23:39,530,,Lockdown in Pakistan. #smartlockdownbyik #PakistanFightsCorona #Pakistan pic.twitter.com/lQWmZes2Qo,"['#smartlockdownbyik', '#pakistanfightscorona', '#pakistan']",[],1.24415e+18,1.24415e+18,oralybot,Oral B,1,23,https://twitter.com/oralybot/status/1259908511175184386,False,3,0,2,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1244148585127698432', 'username': 'oralybot'}]",,,,,lockdown   pakistan   smartlockdownbyik   pakistanfightscorona   pakistan  ,-1
3736,3736,3736,1.25989e+18,1.25989e+18,1589220000000.0,11-05-2020 22:21,530,,"Moods â¤ 
During this hot weather of Karachi ð¢ 
Kayaking ð 
Location: Misssion Bay, California.
#Kayaking
#California
#Covid_19
#IsolationStories
#Throwback
#USA
#Pakistan
#Weather
#heatwave pic.twitter.com/TAXzopwZdx","['#kayaking', '#california', '#covid_19', '#isolationstories', '#throwback', '#usa', '#pakistan', '#weather', '#heatwave']",[],1421177605.0,1421177605.0,RukhsanaMazhar,Rukhsana Mazhar,1,22,https://twitter.com/RukhsanaMazhar/status/1259888913340080136,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1421177605', 'username': 'RukhsanaMazhar'}]",,,,,mood   hot   weather   karachi   kayak   locat   mission   bay   california   kayak   california   covid   isolationstori   throwback   usa   pakistan   weather   heatwav  ,0
3760,3760,3760,1.25989e+18,1.25989e+18,1589220000000.0,11-05-2020 22:17,530,,"@BBhuttoZardari roars in #NationalAssembly to unite the nation against #COVID__19 and save people of #Pakistan
#BilawalBhuttoTheLeader pic.twitter.com/7BOT2yPZkI","['#nationalassembly', '#covid__19', '#pakistan', '#bilawalbhuttotheleader']",[],7.95178e+17,7.95178e+17,MohsinMakaMahar,ÙØ­Ø³Ù ÙÚ¾Ø±,1,22,https://twitter.com/MohsinMakaMahar/status/1259887759814205443,False,4,0,2,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '795177922244046848', 'username': 'MohsinMakaMahar'}, {'user_id': '339040963', 'username': 'BBhuttoZardari'}]",,,,,roar   nationalassembl   unit   nation   covid   save   peopl   pakistan   bilawalbhuttothelead  ,1
3851,3851,3851,1.26027e+18,1.26027e+18,1589310000000.0,12-05-2020 23:52,530,,"Those who didnât deal with masses like doctors who practise in poor localities do, advocated #Smart #Soft #Swedish #Herd, fulana dhimkana #Lockdown

Now see in every corner of #Pakistan what doctors knew - #thankyou @Asad_Umar 

Put on PPE & welcome to any hospital to help","['#smart', '#soft', '#swedish', '#herd', '#lockdown', '#pakistan', '#thankyou']",[],414901505.0,414901505.0,DrJMughal,Dr Jehanzeb Mughal,2,23,https://twitter.com/DrJMughal/status/1260274182350397447,False,3,0,4,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '414901505', 'username': 'DrJMughal'}, {'user_id': '452830010', 'username': 'Asad_Umar'}]",,,,,deal   mass   like   doctor   practis   poor   local   advoc   smart   soft   swedish   herd   fulana   dhimkana   lockdown   see   everi   corner   pakistan   doctor   knew   thankyou   put   ppe   welcom   hospit   help  ,-1
4397,4397,4397,1.26064e+18,1.26064e+18,1589390000000.0,13-05-2020 23:53,530,,"@Baitussalam_Org working all over #pakistan simultaneously during the #coronavirus #pandemic to serve the needy.
#HumanityInNeed
#SupportBaitussalam https://twitter.com/Baitussalam_T/status/1259009828124532736Â â¦","['#pakistan', '#coronavirus', '#pandemic', '#humanityinneed', '#supportbaitussalam']",[],3161574439.0,3161574439.0,uzair_zavary,uzair zavary,3,23,https://twitter.com/uzair_zavary/status/1260636873325776896,False,3,0,1,https://twitter.com/Baitussalam_T/status/1259009828124532736,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '3161574439', 'username': 'uzair_zavary'}, {'user_id': '801472141099208704', 'username': 'Baitussalam_Org'}]",,,,,work   pakistan   simultan   coronaviru   pandem   serv   needi   humanityinne   supportbaitussalam  ,-1
4517,4517,4517,1.26063e+18,1.26063e+18,1589390000000.0,13-05-2020 23:21,530,,"On behalf of # #icap. Iâm extremely grateful to Dr. Hafeez Shaikh, Finance Minister Pakistan, and guest speaker on #webinar on #Pakistan #Economy: Post #COVID;  for his insightful presentation. If you missed it please Click  https://www.facebook.com/ICAP.CA/videos/243368223567467/?vh=e&d=nÂ â¦","['#icap', '#webinar', '#pakistan', '#economy', '#covid']",[],155977498.0,155977498.0,ashfaqtola,Ashfaq Yousuf Tola,3,23,https://twitter.com/ashfaqtola/status/1260628652947058688,False,2,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '155977498', 'username': 'ashfaqtola'}]",,,,,behalf   icap   extrem   grate   dr   hafeez   shaikh   financ   minist   pakistan   guest   speaker   webinar   pakistan   economi   post   covid   insight   present   miss   pleas   click  ,-1
4564,4564,4564,1.26062e+18,1.26062e+18,1589390000000.0,13-05-2020 23:06,530,,"Thank you @TDVint @DiyanetVakfi for your support to @Baitussalam_Org to help #Pakistani in #coronavirus crisis.
#HumanityInNeed https://twitter.com/munsoorraja/status/1260623417591705601Â â¦","['#pakistani', '#coronavirus', '#humanityinneed']",[],3161574439.0,3161574439.0,uzair_zavary,uzair zavary,3,23,https://twitter.com/uzair_zavary/status/1260624915167920131,False,9,0,9,https://twitter.com/munsoorraja/status/1260623417591705601,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '3161574439', 'username': 'uzair_zavary'}, {'user_id': '806014223717384193', 'username': 'TDVint'}, {'user_id': '718765592', 'username': 'DiyanetVakfi'}, {'user_id': '801472141099208704', 'username': 'Baitussalam_Org'}]",,,,,thank   support   help   pakistani   coronaviru   crisi   humanityinne  ,-1
4573,4573,4573,1.26062e+18,1.26062e+18,1589390000000.0,13-05-2020 23:03,530,,"@TurkKizilay thankyou for remembering #Pakistanis in the #coronavirus crisis. @Baitussalam is proud to be your trusted partner in #ration distribution in #Pakistan
#HumanityInNeed https://twitter.com/munsoorraja/status/1260623608981962752Â â¦","['#pakistanis', '#coronavirus', '#ration', '#pakistan', '#humanityinneed']",[],3161574439.0,3161574439.0,uzair_zavary,uzair zavary,3,23,https://twitter.com/uzair_zavary/status/1260624231018180610,False,2,0,1,https://twitter.com/munsoorraja/status/1260623608981962752,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '3161574439', 'username': 'uzair_zavary'}, {'user_id': '2430905582', 'username': 'TurkKizilay'}, {'user_id': '99411744', 'username': 'baitussalam'}]",,,,,thankyou   rememb   pakistani   coronaviru   crisi   proud   trust   partner   ration   distribut   pakistan   humanityinne  ,0
